0	0	0.1	0
0	0.125	0.1	0.0109375
0	0.25	0.1	0.01875
0	0.375	0.1	0.0234375
0	0.5	0.1	0.025
0	0.625	0.1	0.0234375
0	0.75	0.1	0.01875
0	0.875	0.1	0.0109375
0	1	0.1	0
0	1.125	0.1	-0.0140625
0	1.25	0.1	-0.03125
0	1.375	0.1	-0.0515625
0	1.5	0.1	-0.075
0	1.625	0.1	-0.101562
0	1.75	0.1	-0.13125
0	1.875	0.1	-0.164062
0	2	0.1	-0.2

0.125	0	0.1	0.0123702
0.125	0.125	0.1	0.0233077
0.125	0.25	0.1	0.0311202
0.125	0.375	0.1	0.0358077
0.125	0.5	0.1	0.0373702
0.125	0.625	0.1	0.0358077
0.125	0.75	0.1	0.0311202
0.125	0.875	0.1	0.0233077
0.125	1	0.1	0.0123702
0.125	1.125	0.1	-0.0016923
0.125	1.25	0.1	-0.0188798
0.125	1.375	0.1	-0.0391923
0.125	1.5	0.1	-0.0626298
0.125	1.625	0.1	-0.0891923
0.125	1.75	0.1	-0.11888
0.125	1.875	0.1	-0.151692
0.125	2	0.1	-0.18763

0.25	0	0.1	0.0239713
0.25	0.125	0.1	0.0349088
0.25	0.25	0.1	0.0427213
0.25	0.375	0.1	0.0474088
0.25	0.5	0.1	0.0489713
0.25	0.625	0.1	0.0474088
0.25	0.75	0.1	0.0427213
0.25	0.875	0.1	0.0349088
0.25	1	0.1	0.0239713
0.25	1.125	0.1	0.00990878
0.25	1.25	0.1	-0.00727872
0.25	1.375	0.1	-0.0275912
0.25	1.5	0.1	-0.0510287
0.25	1.625	0.1	-0.0775912
0.25	1.75	0.1	-0.107279
0.25	1.875	0.1	-0.140091
0.25	2	0.1	-0.176029

0.375	0	0.1	0.0340819
0.375	0.125	0.1	0.0450194
0.375	0.25	0.1	0.0528319
0.375	0.375	0.1	0.0575194
0.375	0.5	0.1	0.0590819
0.375	0.625	0.1	0.0575194
0.375	0.75	0.1	0.0528319
0.375	0.875	0.1	0.0450194
0.375	1	0.1	0.0340819
0.375	1.125	0.1	0.0200194
0.375	1.25	0.1	0.00283194
0.375	1.375	0.1	-0.0174806
0.375	1.5	0.1	-0.0409181
0.375	1.625	0.1	-0.0674806
0.375	1.75	0.1	-0.0971681
0.375	1.875	0.1	-0.129981
0.375	2	0.1	-0.165918

0.5	0	0.1	0.0420735
0.5	0.125	0.1	0.053011
0.5	0.25	0.1	0.0608235
0.5	0.375	0.1	0.065511
0.5	0.5	0.1	0.0670735
0.5	0.625	0.1	0.065511
0.5	0.75	0.1	0.0608235
0.5	0.875	0.1	0.053011
0.5	1	0.1	0.0420735
0.5	1.125	0.1	0.028011
0.5	1.25	0.1	0.0108235
0.5	1.375	0.1	-0.00948895
0.5	1.5	0.1	-0.0329265
0.5	1.625	0.1	-0.059489
0.5	1.75	0.1	-0.0891765
0.5	1.875	0.1	-0.121989
0.5	2	0.1	-0.157926

0.625	0	0.1	0.0474492
0.625	0.125	0.1	0.0583867
0.625	0.25	0.1	0.0661992
0.625	0.375	0.1	0.0708867
0.625	0.5	0.1	0.0724492
0.625	0.625	0.1	0.0708867
0.625	0.75	0.1	0.0661992
0.625	0.875	0.1	0.0583867
0.625	1	0.1	0.0474492
0.625	1.125	0.1	0.0333867
0.625	1.25	0.1	0.0161992
0.625	1.375	0.1	-0.00411327
0.625	1.5	0.1	-0.0275508
0.625	1.625	0.1	-0.0541133
0.625	1.75	0.1	-0.0838008
0.625	1.875	0.1	-0.116613
0.625	2	0.1	-0.152551

0.75	0	0.1	0.0498747
0.75	0.125	0.1	0.0608122
0.75	0.25	0.1	0.0686247
0.75	0.375	0.1	0.0733122
0.75	0.5	0.1	0.0748747
0.75	0.625	0.1	0.0733122
0.75	0.75	0.1	0.0686247
0.75	0.875	0.1	0.0608122
0.75	1	0.1	0.0498747
0.75	1.125	0.1	0.0358122
0.75	1.25	0.1	0.0186247
0.75	1.375	0.1	-0.00168775
0.75	1.5	0.1	-0.0251253
0.75	1.625	0.1	-0.0516878
0.75	1.75	0.1	-0.0813753
0.75	1.875	0.1	-0.114188
0.75	2	0.1	-0.150125

0.875	0	0.1	0.0491993
0.875	0.125	0.1	0.0601368
0.875	0.25	0.1	0.0679493
0.875	0.375	0.1	0.0726368
0.875	0.5	0.1	0.0741993
0.875	0.625	0.1	0.0726368
0.875	0.75	0.1	0.0679493
0.875	0.875	0.1	0.0601368
0.875	1	0.1	0.0491993
0.875	1.125	0.1	0.0351368
0.875	1.25	0.1	0.0179493
0.875	1.375	0.1	-0.0023632
0.875	1.5	0.1	-0.0258007
0.875	1.625	0.1	-0.0523632
0.875	1.75	0.1	-0.0820507
0.875	1.875	0.1	-0.114863
0.875	2	0.1	-0.150801

1	0	0.1	0.0454649
1	0.125	0.1	0.0564024
1	0.25	0.1	0.0642149
1	0.375	0.1	0.0689024
1	0.5	0.1	0.0704649
1	0.625	0.1	0.0689024
1	0.75	0.1	0.0642149
1	0.875	0.1	0.0564024
1	1	0.1	0.0454649
1	1.125	0.1	0.0314024
1	1.25	0.1	0.0142149
1	1.375	0.1	-0.00609763
1	1.5	0.1	-0.0295351
1	1.625	0.1	-0.0560976
1	1.75	0.1	-0.0857851
1	1.875	0.1	-0.118598
1	2	0.1	-0.154535

1.125	0	0.1	0.0389037
1.125	0.125	0.1	0.0498412
1.125	0.25	0.1	0.0576537
1.125	0.375	0.1	0.0623412
1.125	0.5	0.1	0.0639037
1.125	0.625	0.1	0.0623412
1.125	0.75	0.1	0.0576537
1.125	0.875	0.1	0.0498412
1.125	1	0.1	0.0389037
1.125	1.125	0.1	0.0248412
1.125	1.25	0.1	0.00765366
1.125	1.375	0.1	-0.0126588
1.125	1.5	0.1	-0.0360963
1.125	1.625	0.1	-0.0626588
1.125	1.75	0.1	-0.0923463
1.125	1.875	0.1	-0.125159
1.125	2	0.1	-0.161096

1.25	0	0.1	0.0299236
1.25	0.125	0.1	0.0408611
1.25	0.25	0.1	0.0486736
1.25	0.375	0.1	0.0533611
1.25	0.5	0.1	0.0549236
1.25	0.625	0.1	0.0533611
1.25	0.75	0.1	0.0486736
1.25	0.875	0.1	0.0408611
1.25	1	0.1	0.0299236
1.25	1.125	0.1	0.0158611
1.25	1.25	0.1	-0.00132639
1.25	1.375	0.1	-0.0216389
1.25	1.5	0.1	-0.0450764
1.25	1.625	0.1	-0.0716389
1.25	1.75	0.1	-0.101326
1.25	1.875	0.1	-0.134139
1.25	2	0.1	-0.170076

1.375	0	0.1	0.019083
1.375	0.125	0.1	0.0300205
1.375	0.25	0.1	0.037833
1.375	0.375	0.1	0.0425205
1.375	0.5	0.1	0.044083
1.375	0.625	0.1	0.0425205
1.375	0.75	0.1	0.037833
1.375	0.875	0.1	0.0300205
1.375	1	0.1	0.019083
1.375	1.125	0.1	0.00502055
1.375	1.25	0.1	-0.012167
1.375	1.375	0.1	-0.0324795
1.375	1.5	0.1	-0.055917
1.375	1.625	0.1	-0.0824795
1.375	1.75	0.1	-0.112167
1.375	1.875	0.1	-0.144979
1.375	2	0.1	-0.180917

1.5	0	0.1	0.007056
1.5	0.125	0.1	0.0179935
1.5	0.25	0.1	0.025806
1.5	0.375	0.1	0.0304935
